City,Crash Count,Crash Type,Latitude,Location,Longitude,Year
NEW WESTMINSTER,1,PDO,49.207455,NANAIMO ST & THIRTEENTH ST,-122.932929,2013
NEW WESTMINSTER,1,PDO,49.208276,NANAIMO ST & TWELFTH ST,-122.931345,2013
NEW WESTMINSTER,1,PDO,49.205382,NINTH AVE & TWENTIETH ST,-122.951547,2013
NEW WESTMINSTER,1,PDO,49.210273,NINTH ST & SIXTH AVE,-122.925648,2013
NEW WESTMINSTER,1,PDO,49.205812,NINTH ST & THIRD AVE,-122.920033,2013
NEW WESTMINSTER,1,PDO,49.218695,PARK CRES & SIXTH AVE,-122.910037,2013
NEW WESTMINSTER,4,PDO,49.209046,PARK ROW & ROYAL AVE & SECOND ST & TURNING LANE,-122.904749,2013
NEW WESTMINSTER,1,PDO,49.213841,PRINCESS ST & SIXTH ST,-122.921193,2013
NEW WESTMINSTER,1,PDO,49.200234,QUAYSIDE DR & RENAISSANCE SQ,-122.92456,2013
NEW WESTMINSTER,1,PDO,49.203566,QUEENS AVE & TENTH ST,-122.919265,2013
NEW WESTMINSTER,2,PDO,49.227967,RICHMOND ST & SHERBROOKE ST,-122.898597,2013
NEW WESTMINSTER,3,PDO,49.202144,RIVER DR & STEWARDSON WAY,-122.940158,2013
NEW WESTMINSTER,7,PDO,49.204885,ROYAL AVE & SEVENTH ST,-122.912432,2013
NEW WESTMINSTER,17,PDO,49.205702,ROYAL AVE & SIXTH ST,-122.91092,2013
NEW WESTMINSTER,3,PDO,49.202102,ROYAL AVE & TENTH ST,-122.917422,2013
NEW WESTMINSTER,5,PDO,49.207877,ROYAL AVE & THIRD ST & TURNING LANE,-122.90692,2013
NEW WESTMINSTER,6,PDO,49.216527,SECOND ST & SIXTH AVE,-122.914111,2013
NEW WESTMINSTER,1,PDO,49.212037,SECOND ST & THIRD AVE,-122.908499,2013
NEW WESTMINSTER,5,PDO,49.21448,SEVENTH AVE & SIXTH ST,-122.921981,2013
NEW WESTMINSTER,8,PDO,49.201543,SEVENTH AVE & TWENTIETH ST,-122.946722,2013
NEW WESTMINSTER,1,PDO,49.19956,SEVENTH AVE & TWENTY-SECOND ST,-122.950457,2013
NEW WESTMINSTER,1,PDO,49.198501,SEVENTH AVE & TWENTY-THIRD ST,-122.952413,2013
NEW WESTMINSTER,2,PDO,49.21235,SEVENTH ST & SIXTH AVE,-122.92186,2013
NEW WESTMINSTER,1,PDO,49.204135,SIXTEENTH ST & SIXTH AVE,-122.937066,2013
NEW WESTMINSTER,7,PDO,49.213158,SIXTH AVE & SIXTH ST,-122.920332,2013
NEW WESTMINSTER,2,PDO,49.209625,SIXTH AVE & TENTH ST,-122.926885,2013
NEW WESTMINSTER,2,PDO,49.21533,SIXTH AVE & THIRD ST,-122.916307,2013
NEW WESTMINSTER,1,PDO,49.2068,SIXTH AVE & THIRTEENTH ST,-122.932105,2013
NEW WESTMINSTER,4,PDO,49.207609,SIXTH AVE & TWELFTH ST,-122.930604,2013
NEW WESTMINSTER,3,PDO,49.208687,SIXTH ST & THIRD AVE,-122.914713,2013
NEW WESTMINSTER,1,PDO,49.207457,ST ANDREWS ST & TENTH ST,-122.924168,2013
NEW WESTMINSTER,16,PDO,49.202359,STEWARDSON WAY & THIRD AVE,-122.92643,2013
NEW WESTMINSTER,8,PDO,49.200673,STEWARDSON WAY & TWELFTH ST,-122.922265,2013
NEW WESTMINSTER,1,PDO,49.210918,10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,-122.942558,2014
NEW WESTMINSTER,9,PDO,49.222306,10TH AVE & 2ND ST & SECOND ST & TENTH AVE,-122.921408,2014
NEW WESTMINSTER,21,PDO,49.218965,10TH AVE & 6TH ST & SIXTH ST & TENTH AVE,-122.92762,2014
NEW WESTMINSTER,2,PDO,49.235286,10TH AVE & AMESS ST & E TENTH AVE & HOLMES ST,-122.89736,2014
NEW WESTMINSTER,48,PDO,49.216882,10TH AVE & CANADA WAY & EIGHTH ST & TENTH AVE,-122.931469,2014
NEW WESTMINSTER,9,PDO,49.233116,10TH AVE & CARIBOO RD & E TENTH AVE & SURREY ST,-122.901343,2014
NEW WESTMINSTER,11,PDO,49.227292,10TH AVE & CUMBERLAND ST & E TENTH AVE,-122.912147,2014
NEW WESTMINSTER,16,PDO,49.224688,10TH AVE & E TENTH AVE & MCBRIDE BLVD & TENTH AVE & TURNING LANE,-122.916996,2014
NEW WESTMINSTER,4,PDO,49.21962,10TH AVE & FIFTH ST & TENTH AVE,-122.926405,2014
NEW WESTMINSTER,2,PDO,49.220334,10TH AVE & FOURTH ST & TENTH AVE,-122.925085,2014
NEW WESTMINSTER,19,PDO,49.205812,10TH AVE & GRIFFITHS DR & SOUTHRIDGE DR & TENTH AVE & TWENTIETH ST,-122.952118,2014
NEW WESTMINSTER,28,PDO,49.213429,10TH AVE & KINGSWAY & TENTH AVE & TWELFTH ST,-122.937862,2014
NEW WESTMINSTER,1,PDO,49.202847,AGNES ST & EIGHTH ST,-122.913531,2014
NEW WESTMINSTER,1,PDO,49.208172,AGNES ST & ELLIOT ST,-122.90372,2014
NEW WESTMINSTER,1,PDO,49.20166,AGNES ST & MCINNES ST,-122.915811,2014
NEW WESTMINSTER,1,PDO,49.20486,AGNES ST & SIXTH ST,-122.909901,2014
NEW WESTMINSTER,2,PDO,49.223665,ALBERTA ST & E COLUMBIA ST & NELSONS CRES,-122.892938,2014
NEW WESTMINSTER,1,PDO,49.22369,ALBERTA ST & MINER ST,-122.895764,2014
NEW WESTMINSTER,4,PDO,49.223718,ALBERTA ST & RICHMOND ST,-122.898697,2014
NEW WESTMINSTER,1,PDO,49.202358,ALEXANDER ST & CARNARVON ST,-122.912081,2014
NEW WESTMINSTER,1,PDO,49.226392,ALLEN ST & BRUNETTE AVE,-122.888204,2014
NEW WESTMINSTER,1,PDO,49.207726,ASH ST & WALMSLEY ST,-122.9178,2014
NEW WESTMINSTER,1,PDO,49.202713,BEGBIE ST & CARNARVON ST,-122.911418,2014
NEW WESTMINSTER,1,PDO,49.202263,BEGBIE ST & CLARKSON ST,-122.910931,2014
NEW WESTMINSTER,5,PDO,49.201838,BEGBIE ST & COLUMBIA ST,-122.910401,2014
NEW WESTMINSTER,3,PDO,49.201384,BEGBIE ST & FRONT ST,-122.909841,2014
NEW WESTMINSTER,3,PDO,49.201328,BEGBIE ST & FRONT ST & QUAYSIDE DR,-122.909772,2014
NEW WESTMINSTER,2,PDO,49.211626,BELMONT ST & SEVENTH ST,-122.920954,2014
NEW WESTMINSTER,5,PDO,49.212469,BELMONT ST & SIXTH ST,-122.91945,2014
NEW WESTMINSTER,1,PDO,49.220245,BETH ST & GLENBROOK DR,-122.903956,2014
NEW WESTMINSTER,2,PDO,49.216488,BLACKBERRY DR & MCBRIDE BLVD,-122.904474,2014
NEW WESTMINSTER,1,PDO,49.209458,BLACKFORD ST & SIXTH ST,-122.915688,2014
NEW WESTMINSTER,1,PDO,49.201793,BLACKIE ST & CARNARVON ST,-122.913182,2014
NEW WESTMINSTER,1,PDO,49.203329,BLACKIE ST & ROYAL AVE,-122.915182,2014
NEW WESTMINSTER,2,PDO,49.204934,BLACKWOOD ST & COLUMBIA ST,-122.904657,2014
NEW WESTMINSTER,3,PDO,49.183778,BOUNDARY RD & BOYD ST & WESTMINSTER HWY,-122.957234,2014
NEW WESTMINSTER,2,PDO,49.194605,BOYD ST & DERWENT WAY & DUNCAN ST,-122.937104,2014
NEW WESTMINSTER,1,PDO,49.185225,BOYD ST & GIFFORD ST,-122.952393,2014
NEW WESTMINSTER,23,PDO,49.190086,BOYD ST & HOWES ST & WESTMINSTER HWY & TURNING LANE,-122.948533,2014
NEW WESTMINSTER,6,PDO,49.19243,BOYD ST & HWY 91A & QUEENSBOROUGH BRIDGE,-122.94297,2014
NEW WESTMINSTER,70,PDO,49.231356,BRAID ST & BRUNETTE AVE,-122.882908,2014
NEW WESTMINSTER,4,PDO,49.229718,BRAID ST & CANFOR AVE,-122.878569,2014
NEW WESTMINSTER,19,PDO,49.231625,BRAID ST & E COLUMBIA ST,-122.892723,2014
NEW WESTMINSTER,1,PDO,49.23158,BRAID ST & FADER ST,-122.890146,2014
NEW WESTMINSTER,1,PDO,49.231688,BRAID ST & GRIFFITHS PL,-122.894085,2014
NEW WESTMINSTER,2,PDO,49.231592,BRAID ST & KELLY ST,-122.891429,2014
NEW WESTMINSTER,10,PDO,49.23154,BRAID ST & ROUSSEAU ST,-122.886232,2014
NEW WESTMINSTER,1,PDO,49.230348,BRAID ST & VULCAN ST,-122.879941,2014
NEW WESTMINSTER,2,PDO,49.233245,BRAID STATION & BRUNETTE AVE,-122.881665,2014
NEW WESTMINSTER,2,PDO,49.211244,BRANTFORD ST & SIXTH ST,-122.917889,2014
NEW WESTMINSTER,138,PDO,49.234531,BRUNETTE AVE & BRUNETTE AVE OFFRAMP & BRUNETTE AVE ONRAMP & TRANS-CANADA HWY & UNITED BLVD OFFRAMP,-122.878452,2014
NEW WESTMINSTER,21,PDO,49.221968,BRUNETTE AVE & DEBECK ST & E COLUMBIA ST,-122.892985,2014
NEW WESTMINSTER,3,PDO,49.225286,BRUNETTE AVE & KEARY ST & SPRUCE ST,-122.889397,2014
NEW WESTMINSTER,2,PDO,49.228087,BRUNETTE AVE & ROUSSEAU ST,-122.886377,2014
NEW WESTMINSTER,2,PDO,49.227757,BRUNETTE AVE & SHERBROOKE ST,-122.886733,2014
NEW WESTMINSTER,2,PDO,49.22251,BRUNETTE AVE & TURNING LANE,-122.892386,2014
NEW WESTMINSTER,1,PDO,49.230756,BUCHANAN AVE & E EIGHTH AVE,-122.896246,2014
NEW WESTMINSTER,1,PDO,49.228486,BUCHANAN AVE & KNOX ST,-122.896264,2014
NEW WESTMINSTER,1,PDO,49.22794,BUCHANAN AVE & SHERBROOKE ST,-122.896304,2014
NEW WESTMINSTER,2,PDO,49.226718,CANFOR AVE & CAPILANO WAY,-122.885409,2014
NEW WESTMINSTER,8,PDO,49.202103,CARNARVON ST & EIGHTH ST,-122.912602,2014
NEW WESTMINSTER,1,PDO,49.20303,CARNARVON ST & LORNE ST,-122.910825,2014
NEW WESTMINSTER,1,PDO,49.200886,CARNARVON ST & QUAYSIDE DR,-122.914823,2014
NEW WESTMINSTER,4,PDO,49.204072,CARNARVON ST & SIXTH ST,-122.90889,2014
NEW WESTMINSTER,3,PDO,49.20391,CHURCH ST & COLUMBIA ST,-122.906557,2014
NEW WESTMINSTER,1,PDO,49.205015,CLARKSON ST & FOURTH ST,-122.905826,2014
NEW WESTMINSTER,1,PDO,49.203638,CLARKSON ST & SIXTH ST,-122.908359,2014
NEW WESTMINSTER,2,PDO,49.210442,COBURG ST & ROYAL AVE,-122.901919,2014
NEW WESTMINSTER,2,PDO,49.221342,COLBORNE ST & EIGHTH AVE & PARK CRES,-122.913982,2014
NEW WESTMINSTER,46,PDO,49.211082,COLUMBIA ST & E COLUMBIA ST & MCBRIDE BLVD,-122.897643,2014
NEW WESTMINSTER,7,PDO,49.201235,COLUMBIA ST & EIGHTH ST,-122.911514,2014
NEW WESTMINSTER,4,PDO,49.204592,COLUMBIA ST & FOURTH ST,-122.90529,2014
NEW WESTMINSTER,14,PDO,49.200315,COLUMBIA ST & FRONT ST,-122.913318,2014
NEW WESTMINSTER,2,PDO,49.209281,COLUMBIA ST & HWY 1A & HIGHWAY RAMP,-122.898711,2014
NEW WESTMINSTER,1,PDO,49.202665,COLUMBIA ST & MCKENZIE ST,-122.908869,2014
NEW WESTMINSTER,32,PDO,49.200405,COLUMBIA ST & ROYAL AVE & STEWARDSON WAY,-122.920504,2014
NEW WESTMINSTER,7,PDO,49.203232,COLUMBIA ST & SIXTH ST,-122.907813,2014
NEW WESTMINSTER,7,PDO,49.220462,CUMBERLAND ST & E COLUMBIA ST,-122.893018,2014
NEW WESTMINSTER,7,PDO,49.2243,CUMBERLAND ST & E EIGHTH AVE,-122.908479,2014
NEW WESTMINSTER,1,PDO,49.221465,CUMBERLAND ST & E SIXTH AVE,-122.904915,2014
NEW WESTMINSTER,2,PDO,49.220544,CUMBERLAND ST & RICHMOND ST,-122.898757,2014
NEW WESTMINSTER,1,PDO,49.204441,CUNNINGHAM ST & SEVENTH ST,-122.911866,2014
NEW WESTMINSTER,1,PDO,49.205242,CUNNINGHAM ST & SIXTH ST,-122.910362,2014
NEW WESTMINSTER,1,PDO,49.182893,DAWE ST & EWEN AVE,-122.954774,2014
NEW WESTMINSTER,2,PDO,49.191752,DERWENT WAY & EWEN AVE,-122.933499,2014
NEW WESTMINSTER,1,PDO,49.215439,DUBLIN ST & EIGHTH ST,-122.92952,2014
NEW WESTMINSTER,1,PDO,49.211952,DUBLIN ST & TWELFTH ST,-122.935989,2014
NEW WESTMINSTER,3,PDO,49.210804,DUFFERIN ST & ROYAL AVE,-122.901287,2014
NEW WESTMINSTER,2,PDO,49.232587,E COLUMBIA ST & E EIGHTH AVE,-122.892707,2014
NEW WESTMINSTER,5,PDO,49.214795,E COLUMBIA ST & FRONT ST,-122.894423,2014
NEW WESTMINSTER,3,PDO,49.235694,E COLUMBIA ST & HOLMES ST,-122.892602,2014
NEW WESTMINSTER,2,PDO,49.225541,E COLUMBIA ST & KEARY ST,-122.89289,2014
NEW WESTMINSTER,1,PDO,49.229715,E COLUMBIA ST & MAJOR ST,-122.892773,2014
NEW WESTMINSTER,19,PDO,49.216542,E COLUMBIA ST & RICHMOND ST,-122.893812,2014
NEW WESTMINSTER,1,PDO,49.222798,E COLUMBIA ST & STRAND AVE,-122.892959,2014
NEW WESTMINSTER,37,PDO,49.2224,E EIGHTH AVE & EIGHTH AVE & MCBRIDE BLVD,-122.911951,2014
NEW WESTMINSTER,1,PDO,49.226343,E EIGHTH AVE & MCKAY ST & WILLIAM ST,-122.904609,2014
NEW WESTMINSTER,3,PDO,49.229538,E EIGHTH AVE & RICHMOND ST,-122.898554,2014
NEW WESTMINSTER,1,PDO,49.225266,E EIGHTH AVE & YORK ST,-122.906651,2014
NEW WESTMINSTER,34,PDO,49.212087,E ROYAL AVE & MCBRIDE BLVD & ROYAL AVE,-122.898921,2014
NEW WESTMINSTER,3,PDO,49.220325,E SIXTH AVE & GINGER DR,-122.906994,2014
NEW WESTMINSTER,18,PDO,49.219564,E SIXTH AVE & MCBRIDE BLVD & SIXTH AVE,-122.908416,2014
NEW WESTMINSTER,1,PDO,49.214721,EDINBURGH ST & EIGHTH ST,-122.928608,2014
NEW WESTMINSTER,1,PDO,49.212232,EDINBURGH ST & HENLEY ST,-122.933224,2014
NEW WESTMINSTER,2,PDO,49.21124,EDINBURGH ST & TWELFTH ST,-122.935064,2014
NEW WESTMINSTER,2,PDO,49.223365,EDWORTHY WAY & SPRUCE ST,-122.887915,2014
NEW WESTMINSTER,1,PDO,49.205152,EIGHTEENTH ST & EIGHTH AVE,-122.944056,2014
NEW WESTMINSTER,1,PDO,49.202288,EIGHTEENTH ST & SIXTH AVE,-122.940457,2014
NEW WESTMINSTER,14,PDO,49.214,EIGHTH AVE & EIGHTH ST,-122.927667,2014
NEW WESTMINSTER,3,PDO,49.2167,EIGHTH AVE & FIFTH ST,-122.922639,2014
NEW WESTMINSTER,1,PDO,49.220437,EIGHTH AVE & FIRST ST,-122.91573,2014
NEW WESTMINSTER,1,PDO,49.208825,EIGHTH AVE & FOURTEENTH ST,-122.937255,2014
NEW WESTMINSTER,2,PDO,49.217392,EIGHTH AVE & FOURTH ST,-122.921361,2014
NEW WESTMINSTER,3,PDO,49.219385,EIGHTH AVE & SECOND ST,-122.917691,2014
NEW WESTMINSTER,9,PDO,49.216017,EIGHTH AVE & SIXTH ST,-122.923899,2014
NEW WESTMINSTER,5,PDO,49.212472,EIGHTH AVE & TENTH ST,-122.930484,2014
NEW WESTMINSTER,1,PDO,49.209657,EIGHTH AVE & THIRTEENTH ST,-122.935711,2014
NEW WESTMINSTER,5,PDO,49.210511,EIGHTH AVE & TWELFTH ST,-122.934131,2014
NEW WESTMINSTER,5,PDO,49.202833,EIGHTH AVE & TWENTIETH ST,-122.948359,2014
NEW WESTMINSTER,1,PDO,49.201858,EIGHTH AVE & TWENTY-FIRST ST,-122.950155,2014
NEW WESTMINSTER,2,PDO,49.209779,EIGHTH ST & FIFTH AVE,-122.922243,2014
NEW WESTMINSTER,3,PDO,49.208243,EIGHTH ST & FOURTH AVE,-122.920308,2014
NEW WESTMINSTER,2,PDO,49.213227,EIGHTH ST & HAMILTON ST,-122.926633,2014
NEW WESTMINSTER,2,PDO,49.211823,EIGHTH ST & PRINCESS ST,-122.924856,2014
NEW WESTMINSTER,2,PDO,49.205148,EIGHTH ST & QUEENS AVE,-122.916375,2014
NEW WESTMINSTER,17,PDO,49.203707,EIGHTH ST & ROYAL AVE,-122.914593,2014
NEW WESTMINSTER,1,PDO,49.212478,EIGHTH ST & SEVENTH AVE,-122.925675,2014
NEW WESTMINSTER,16,PDO,49.211174,EIGHTH ST & SIXTH AVE,-122.924021,2014
NEW WESTMINSTER,2,PDO,49.206709,EIGHTH ST & THIRD AVE,-122.918371,2014
NEW WESTMINSTER,1,PDO,49.202305,ELEVENTH ST & QUEENS AVE,-122.92162,2014
NEW WESTMINSTER,3,PDO,49.200821,ELEVENTH ST & ROYAL AVE,-122.91976,2014
NEW WESTMINSTER,2,PDO,49.208368,ELEVENTH ST & SIXTH AVE,-122.929205,2014
NEW WESTMINSTER,1,PDO,49.231775,ELMER ST & WINTHROP ST,-122.896363,2014
NEW WESTMINSTER,6,PDO,49.186274,EWEN AVE & HOWES ST,-122.946656,2014
NEW WESTMINSTER,1,PDO,49.188552,EWEN AVE & MCGILLIVRAY PL,-122.941177,2014
NEW WESTMINSTER,1,PDO,49.193377,EWEN AVE & MERCER ST,-122.929592,2014
NEW WESTMINSTER,1,PDO,49.227861,FADER ST & SHERBROOKE ST,-122.89023,2014
NEW WESTMINSTER,2,PDO,49.208877,FIFTH AVE & NINTH ST,-122.923885,2014
NEW WESTMINSTER,1,PDO,49.210926,FIFTH AVE & SEVENTH ST,-122.920067,2014
NEW WESTMINSTER,2,PDO,49.211779,FIFTH AVE & SIXTH ST,-122.91857,2014
NEW WESTMINSTER,2,PDO,49.203961,FIFTH AVE & STEWARDSON WAY,-122.933784,2014
NEW WESTMINSTER,1,PDO,49.21393,FIFTH AVE & THIRD ST,-122.914533,2014
NEW WESTMINSTER,1,PDO,49.205405,FIFTH AVE & THIRTEENTH ST,-122.930342,2014
NEW WESTMINSTER,3,PDO,49.213826,FIFTH ST & SIXTH AVE,-122.919101,2014
NEW WESTMINSTER,1,PDO,49.214658,FIRST ST & FOURTH AVE,-122.908422,2014
NEW WESTMINSTER,1,PDO,49.211171,FIRST ST & PARK ROW & VANCOUVER ST,-122.904097,2014
NEW WESTMINSTER,1,PDO,49.216894,FIRST ST & REGINA ST,-122.911259,2014
NEW WESTMINSTER,10,PDO,49.209998,FIRST ST & ROYAL AVE,-122.902705,2014
NEW WESTMINSTER,5,PDO,49.217577,FIRST ST & SIXTH AVE,-122.912125,2014
NEW WESTMINSTER,1,PDO,49.208053,FOURTEENTH ST & HAMILTON ST,-122.936279,2014
NEW WESTMINSTER,1,PDO,49.20597,FOURTEENTH ST & SIXTH AVE,-122.933652,2014
NEW WESTMINSTER,4,PDO,49.210248,FOURTH AVE & SIXTH ST,-122.916606,2014
NEW WESTMINSTER,5,PDO,49.203436,FOURTH AVE & STEWARDSON WAY,-122.929258,2014
NEW WESTMINSTER,1,PDO,49.206681,FOURTH AVE & TENTH ST,-122.923191,2014
NEW WESTMINSTER,1,PDO,49.204705,FOURTH AVE & TWELFTH ST,-122.926858,2014
NEW WESTMINSTER,4,PDO,49.207062,FOURTH ST & ROYAL AVE,-122.908407,2014
NEW WESTMINSTER,1,PDO,49.208938,FRONT ST & HWY 1A & PATTULLO BRIDGE,-122.89793,2014
NEW WESTMINSTER,4,PDO,49.202799,FRONT ST & SIXTH ST,-122.90726,2014
NEW WESTMINSTER,1,PDO,49.181725,GIFFORD ST & SALTER ST,-122.949286,2014
NEW WESTMINSTER,1,PDO,49.186226,GIFFORD ST & TANAKA CRT,-122.953414,2014
NEW WESTMINSTER,1,PDO,49.205618,GLOUCESTER ST & SEVENTH ST,-122.913359,2014
NEW WESTMINSTER,2,PDO,49.210617,GRANVILLE ST & ROYAL AVE,-122.901606,2014
NEW WESTMINSTER,1,PDO,49.202201,HAMILTON ST & TWENTIETH ST,-122.947554,2014
NEW WESTMINSTER,1,PDO,49.20861,HOWAY ST & TENTH ST,-122.925608,2014
NEW WESTMINSTER,18,PDO,49.188122,HOWES ST & HOWES ST OFFRAMP & HOWES ST ONRAMP & HOWES STREET OVERPASS & HOWES STREET UNDERPASS & HWY 91A & TURNING LANE,-122.94821,2014
NEW WESTMINSTER,3,PDO,49.211366,HWY 1A & ROYAL AVE & ROYAL AVE OVERPASS & HIGHWAY RAMP,-122.900284,2014
NEW WESTMINSTER,2,PDO,49.176802,HWY 91 & HWY 91A,-122.956418,2014
NEW WESTMINSTER,1,PDO,49.197918,HWY 91A & MARINE WAY,-122.948826,2014
NEW WESTMINSTER,1,PDO,49.225609,KEARY ST & RICHMOND ST,-122.898649,2014
NEW WESTMINSTER,1,PDO,49.208585,MANITOBA ST & THIRD ST,-122.90781,2014
NEW WESTMINSTER,1,PDO,49.198123,MARINE DR & SEVENTH AVE & TRAPP RD,-122.953172,2014
NEW WESTMINSTER,13,PDO,49.200051,MARINE WAY & SIXTH AVE & TWENTIETH ST & TURNING LANE,-122.945334,2014
NEW WESTMINSTER,2,PDO,49.202034,MARINE WAY & STEWARDSON WAY,-122.940495,2014
NEW WESTMINSTER,15,PDO,49.215096,MCBRIDE BLVD & MEMORIAL DR,-122.902752,2014
NEW WESTMINSTER,1,PDO,49.200986,MEAD ST & TWENTIETH ST,-122.946025,2014
NEW WESTMINSTER,1,PDO,49.215876,MEMORIAL DR & ROSS DR,-122.901529,2014
NEW WESTMINSTER,2,PDO,49.208138,MERIVALE ST & ROYAL AVE,-122.90632,2014
NEW WESTMINSTER,1,PDO,49.207455,NANAIMO ST & THIRTEENTH ST,-122.932929,2014
NEW WESTMINSTER,1,PDO,49.210273,NINTH ST & SIXTH AVE,-122.925648,2014
NEW WESTMINSTER,4,PDO,49.209046,PARK ROW & ROYAL AVE & SECOND ST & TURNING LANE,-122.904749,2014
NEW WESTMINSTER,1,PDO,49.210136,PEELE ST & QUEENS AVE,-122.907127,2014
NEW WESTMINSTER,1,PDO,49.213841,PRINCESS ST & SIXTH ST,-122.921193,2014
NEW WESTMINSTER,1,PDO,49.200234,QUAYSIDE DR & RENAISSANCE SQ,-122.92456,2014
NEW WESTMINSTER,1,PDO,49.202469,QUEBEC ST & TENTH ST,-122.917885,2014
NEW WESTMINSTER,3,PDO,49.207131,QUEENS AVE & SIXTH ST,-122.912704,2014
NEW WESTMINSTER,2,PDO,49.203566,QUEENS AVE & TENTH ST,-122.919265,2014
NEW WESTMINSTER,1,PDO,49.201662,QUEENS AVE & TWELFTH ST,-122.922856,2014
NEW WESTMINSTER,1,PDO,49.202144,RIVER DR & STEWARDSON WAY,-122.940158,2014
NEW WESTMINSTER,3,PDO,49.204885,ROYAL AVE & SEVENTH ST,-122.912432,2014
NEW WESTMINSTER,15,PDO,49.205702,ROYAL AVE & SIXTH ST,-122.91092,2014
NEW WESTMINSTER,7,PDO,49.202102,ROYAL AVE & TENTH ST,-122.917422,2014
NEW WESTMINSTER,4,PDO,49.207877,ROYAL AVE & THIRD ST & TURNING LANE,-122.90692,2014
NEW WESTMINSTER,1,PDO,49.216527,SECOND ST & SIXTH AVE,-122.914111,2014
NEW WESTMINSTER,1,PDO,49.21448,SEVENTH AVE & SIXTH ST,-122.921981,2014
NEW WESTMINSTER,1,PDO,49.210938,SEVENTH AVE & TENTH ST,-122.928545,2014
NEW WESTMINSTER,10,PDO,49.201543,SEVENTH AVE & TWENTIETH ST,-122.946722,2014
NEW WESTMINSTER,1,PDO,49.19956,SEVENTH AVE & TWENTY-SECOND ST,-122.950457,2014
NEW WESTMINSTER,1,PDO,49.198501,SEVENTH AVE & TWENTY-THIRD ST,-122.952413,2014
NEW WESTMINSTER,3,PDO,49.21235,SEVENTH ST & SIXTH AVE,-122.92186,2014
NEW WESTMINSTER,1,PDO,49.227835,SHERBROOKE ST & WILSON ST,-122.887634,2014
NEW WESTMINSTER,8,PDO,49.213158,SIXTH AVE & SIXTH ST,-122.920332,2014
NEW WESTMINSTER,2,PDO,49.209625,SIXTH AVE & TENTH ST,-122.926885,2014
NEW WESTMINSTER,1,PDO,49.2068,SIXTH AVE & THIRTEENTH ST,-122.932105,2014
NEW WESTMINSTER,3,PDO,49.207609,SIXTH AVE & TWELFTH ST,-122.930604,2014
NEW WESTMINSTER,3,PDO,49.208687,SIXTH ST & THIRD AVE,-122.914713,2014
NEW WESTMINSTER,17,PDO,49.202359,STEWARDSON WAY & THIRD AVE,-122.92643,2014
NEW WESTMINSTER,5,PDO,49.200673,STEWARDSON WAY & TWELFTH ST,-122.922265,2014
NEW WESTMINSTER,1,PDO,49.205143,TENTH ST & THIRD AVE,-122.921262,2014
NEW WESTMINSTER,3,PDO,49.203181,THIRD AVE & TWELFTH ST,-122.924939,2014
NEW WESTMINSTER,7,Casualty,49.207131,QUEENS AVE & SIXTH ST,-122.912704,2013
NEW WESTMINSTER,1,Casualty,49.209289,QUEENS AVE & THIRD ST,-122.908693,2013
NEW WESTMINSTER,1,Casualty,49.225157,RICHMOND ST & SHILES ST,-122.898661,2013
NEW WESTMINSTER,1,Casualty,49.202144,RIVER DR & STEWARDSON WAY,-122.940158,2013
NEW WESTMINSTER,4,Casualty,49.204885,ROYAL AVE & SEVENTH ST,-122.912432,2013
NEW WESTMINSTER,12,Casualty,49.205702,ROYAL AVE & SIXTH ST,-122.91092,2013
NEW WESTMINSTER,1,Casualty,49.202102,ROYAL AVE & TENTH ST,-122.917422,2013
NEW WESTMINSTER,3,Casualty,49.207877,ROYAL AVE & THIRD ST & TURNING LANE,-122.90692,2013
NEW WESTMINSTER,1,Casualty,49.217847,SECOND ST & SEVENTH AVE,-122.915739,2013
NEW WESTMINSTER,4,Casualty,49.216527,SECOND ST & SIXTH AVE,-122.914111,2013
NEW WESTMINSTER,1,Casualty,49.21448,SEVENTH AVE & SIXTH ST,-122.921981,2013
NEW WESTMINSTER,10,Casualty,49.201543,SEVENTH AVE & TWENTIETH ST,-122.946722,2013
NEW WESTMINSTER,2,Casualty,49.21235,SEVENTH ST & SIXTH AVE,-122.92186,2013
NEW WESTMINSTER,3,Casualty,49.204135,SIXTEENTH ST & SIXTH AVE,-122.937066,2013
NEW WESTMINSTER,5,Casualty,49.213158,SIXTH AVE & SIXTH ST,-122.920332,2013
NEW WESTMINSTER,4,Casualty,49.209625,SIXTH AVE & TENTH ST,-122.926885,2013
NEW WESTMINSTER,2,Casualty,49.21533,SIXTH AVE & THIRD ST,-122.916307,2013
NEW WESTMINSTER,2,Casualty,49.2068,SIXTH AVE & THIRTEENTH ST,-122.932105,2013
NEW WESTMINSTER,5,Casualty,49.207609,SIXTH AVE & TWELFTH ST,-122.930604,2013
NEW WESTMINSTER,11,Casualty,49.202359,STEWARDSON WAY & THIRD AVE,-122.92643,2013
NEW WESTMINSTER,1,Casualty,49.203063,STEWARDSON WAY & THIRTEENTH ST,-122.927429,2013
NEW WESTMINSTER,12,Casualty,49.200673,STEWARDSON WAY & TWELFTH ST,-122.922265,2013
NEW WESTMINSTER,1,Casualty,49.205143,TENTH ST & THIRD AVE,-122.921262,2013
NEW WESTMINSTER,3,Casualty,49.210918,10TH AVE & 15TH ST & FIFTEENTH ST & TENTH AVE,-122.942558,2014
